title_len_words,body_len_words,has_code_snippet,tag_count,user_reputation,account_age_days,post_hour,is_weekend,success_score
11,235,0,2,197,387,3,0,59.8
5,180,1,3,2979,702,18,0,81.2
9,158,1,1,328,2607,19,0,76.1
9,115,0,3,160,973,14,0,62.9
6,105,0,4,1247,1385,6,0,56.4
7,224,0,1,860,3938,23,0,51.2
9,152,1,4,551,984,17,0,86.9
5,20,1,3,648,1512,4,0,63.3
10,99,1,2,1016,352,20,1,64.8
6,88,1,2,207,1725,12,0,71.3
12,107,0,4,4486,1952,2,1,69.3
16,173,0,2,2944,1280,5,0,63.8
6,133,0,4,840,3294,11,1,60.1
10,135,1,3,178,1908,20,1,62.4
6,218,0,1,912,753,17,0,64.7
12,98,0,3,59,2829,17,1,52.5
5,251,1,4,24,1025,3,0,59.5
10,99,1,3,238,546,19,0,78.4
6,145,0,3,496,1470,22,0,58.2
8,123,1,4,1621,79,13,1,88.2
5,147,0,2,1039,1260,13,1,50.0
11,166,1,4,1086,2382,0,0,86.9
6,166,1,4,443,889,10,0,77.5
10,94,0,3,339,3421,21,0,59.2
7,72,1,4,370,3170,8,0,66.9
8,290,0,3,3515,1106,17,0,71.4
9,110,1,3,32,2550,4,0,66.6
6,181,1,3,1614,1991,9,0,80.1
9,43,1,3,691,1501,14,1,68.0
13,123,1,3,461,3999,9,0,82.0
6,132,0,2,1033,3776,15,1,57.1
12,168,0,3,533,2813,3,0,59.0
13,20,1,2,1653,921,3,1,61.3
6,149,1,2,1847,550,7,0,78.6
4,71,1,2,438,2062,5,0,58.7
9,159,1,4,259,392,22,1,75.0
7,77,0,3,717,3419,10,1,39.5
14,88,1,3,1947,2358,12,0,88.7
9,123,1,2,189,2434,18,0,74.1
6,76,1,3,780,3281,10,0,72.1
5,111,1,2,798,1381,1,0,73.0
12,68,0,2,1056,974,2,0,63.9
7,30,1,3,112,3673,14,0,71.6
9,201,1,3,1006,3640,23,0,79.3
11,62,0,2,1917,3166,12,0,56.3
7,129,0,3,158,3165,9,0,57.5
8,185,0,4,216,340,4,1,46.0
8,103,0,2,2843,2645,23,0,59.8
11,90,0,1,159,3517,10,0,51.1
10,153,1,3,1541,757,22,0,86.3
8,207,1,1,542,1046,13,0,79.4
9,69,1,5,227,2339,19,0,81.7
7,130,0,3,1636,3557,14,0,69.1
4,36,1,3,471,3856,12,1,60.7
9,116,1,3,578,2354,2,1,81.3
14,142,1,3,356,2682,8,1,66.8
6,88,0,1,719,3200,7,0,49.5
6,112,1,4,142,2673,14,0,80.8
6,55,1,3,396,939,22,1,66.9
11,144,1,2,2789,3345,0,0,86.4
10,203,0,3,238,848,1,0,58.0
8,74,1,2,855,442,8,0,58.2
6,102,1,1,314,2551,20,0,66.6
9,170,1,3,1187,130,16,0,93.0
4,212,1,3,112,3204,8,0,55.1
9,50,1,3,2800,597,0,1,71.4
11,129,1,2,483,1959,7,1,65.4
5,156,1,3,215,1506,4,0,70.1
4,133,0,1,61,862,10,1,21.4
13,20,1,3,148,3462,5,0,63.6
7,170,1,3,586,2641,16,1,78.1
12,231,0,3,328,999,17,0,61.9
8,146,1,4,1412,2373,22,0,89.5
8,78,1,4,450,3141,17,1,63.6
10,109,1,5,228,3732,4,0,75.8
6,246,0,5,768,2496,4,0,67.3
9,194,0,4,981,1552,18,0,73.5
7,178,1,5,146,2867,12,1,75.0
5,161,1,4,146,1641,21,0,69.1
10,100,1,3,29,3237,6,0,61.3
8,127,1,1,1066,1512,13,0,77.6
8,135,1,1,872,1737,7,0,80.2
5,172,1,4,514,2757,2,1,77.0
13,230,1,3,1487,1450,3,1,79.5
11,207,1,4,1310,3769,9,1,80.8
11,54,1,2,704,1858,3,1,56.1
8,153,1,3,1621,265,17,1,82.8
3,184,1,3,184,3947,22,0,57.7
14,177,1,4,94,2660,11,0,80.9
8,102,0,1,251,3414,19,0,58.9
6,314,1,4,47,2880,19,0,67.9
10,63,1,4,606,3798,14,0,73.8
12,75,1,2,2206,3350,12,0,75.0
8,154,1,3,32,2722,11,1,51.8
12,267,1,1,104,1463,7,0,63.6
12,89,0,1,481,157,21,0,56.1
5,124,1,3,2172,1446,21,0,73.6
6,204,1,1,304,2299,8,0,69.7
11,138,1,2,566,2926,19,0,92.6
3,119,0,4,33,1633,8,0,34.7
8,173,0,3,128,2578,16,0,55.6
4,156,1,3,3451,2375,0,1,71.0
7,201,1,2,2684,3009,22,1,73.3
8,217,1,4,3,895,5,0,62.3
7,158,1,4,2426,2145,6,0,91.6
7,157,1,3,815,513,8,1,74.0
5,152,0,4,1619,216,9,0,61.7
15,169,0,4,485,3204,3,0,46.7
14,143,1,3,579,3332,15,0,86.6
5,139,1,3,536,2173,11,1,64.9
13,211,1,2,879,3154,8,1,67.4
7,230,1,2,120,3355,2,1,70.1
9,49,1,1,24,1707,8,0,50.3
8,140,1,1,294,2107,16,0,75.9
7,98,1,2,975,1568,13,0,83.2
11,121,1,4,180,2209,4,1,61.9
9,164,0,2,895,2332,20,0,54.9
7,180,1,5,2802,2154,0,0,91.3
5,133,1,3,78,1129,0,0,67.2
6,25,1,2,893,3511,2,1,60.7
4,82,1,3,469,228,8,0,71.3
9,193,0,2,1620,3772,22,1,57.9
5,20,0,5,155,3654,5,0,41.7
8,211,1,4,943,2366,8,0,79.9
13,171,1,1,1456,1488,3,0,73.6
12,218,1,4,2314,802,19,0,89.9
8,128,0,3,919,1623,18,0,62.9
8,20,1,1,550,1906,4,1,61.9
14,165,1,3,769,2922,4,0,83.4
10,216,1,3,1625,472,13,0,83.5
8,195,0,2,676,1080,9,1,52.6
4,100,1,4,24,2673,22,0,58.7
10,145,1,1,2138,2061,15,0,83.1
11,108,1,3,935,3512,22,0,81.6
7,90,0,1,902,1042,5,0,49.4
9,197,1,5,194,2742,19,0,75.8
7,68,0,4,860,3021,22,0,58.3
8,86,1,2,400,2161,13,0,77.4
3,73,1,2,842,229,17,1,58.6
8,50,0,2,90,171,8,0,38.5
11,148,0,4,857,295,6,0,66.1
7,209,1,1,5953,189,17,1,72.9
9,128,1,4,39,426,9,0,70.5
6,49,1,4,3023,977,1,0,69.1
10,190,1,3,417,1103,12,0,74.1
8,241,1,2,1636,2706,5,1,71.3
6,101,1,3,1220,919,22,0,73.4
12,111,1,3,669,3254,8,1,79.2
11,170,1,3,1072,499,19,0,86.5
7,237,1,3,1686,1822,7,0,80.2
10,108,1,3,414,2810,9,1,80.1
10,60,1,3,316,866,15,0,74.6
10,177,1,4,881,826,14,0,91.1
3,187,1,1,1319,3780,12,0,67.3
12,140,1,3,1149,1859,17,0,84.5
7,106,1,4,1278,2119,5,1,79.9
7,199,1,1,457,2296,19,0,62.5
16,171,1,3,1362,146,23,0,65.6
9,93,0,4,102,1642,8,1,42.0
7,142,1,3,629,3847,17,1,65.5
3,58,1,1,4,1320,6,1,30.7
13,181,1,2,313,2630,22,1,62.3
4,124,0,2,365,470,23,0,53.6
5,113,1,2,403,3578,4,0,64.9
8,138,0,5,951,193,10,0,65.1
13,142,1,3,393,1092,12,0,76.3
11,193,0,2,476,2542,2,0,61.9
8,175,1,4,216,3889,0,1,68.9
9,130,1,3,373,52,3,1,75.7
7,185,0,2,206,2930,18,0,63.0
9,164,1,3,60,2411,17,1,63.4
9,114,1,2,739,1821,5,0,73.8
11,132,1,5,882,2965,22,0,84.0
11,131,1,3,772,2522,9,1,66.7
10,170,0,4,498,1870,6,0,55.5
7,117,1,2,382,2569,11,1,63.8
11,116,0,4,1592,1787,7,0,56.0
8,258,0,1,585,1455,12,1,41.3
5,196,1,5,521,1868,17,0,83.7
7,94,1,4,20,3370,13,0,64.6
9,174,0,3,333,3507,10,0,64.2
11,147,1,4,382,3768,9,0,82.6
8,163,0,4,407,2739,5,0,71.2
5,148,0,4,694,3270,12,0,66.6
9,211,1,2,610,3200,21,1,72.0
9,160,0,3,749,2580,9,1,51.5
9,136,1,4,1158,2008,11,0,76.3
11,202,1,4,1341,1435,0,0,77.9
12,153,0,3,1013,840,17,1,70.6
7,147,0,4,2490,3137,12,0,62.5
7,158,1,1,14,3766,23,0,54.3
5,134,1,4,174,241,3,0,74.1
11,140,1,2,6,3441,5,0,50.8
13,104,1,2,834,536,17,0,88.3
8,94,1,3,1826,1408,4,0,83.1
8,80,1,3,223,3503,17,0,80.1
13,56,1,3,2094,83,4,0,74.6
10,87,0,3,49,982,6,0,44.6
10,129,1,2,2179,3903,22,0,84.5
5,146,1,2,346,3769,8,1,60.6
11,123,0,4,85,951,2,0,58.5
6,20,0,3,532,3900,11,0,56.9
5,234,0,3,237,611,19,0,51.1
7,205,1,3,268,574,13,0,82.6
7,166,1,4,293,2334,7,0,82.9
8,254,1,3,1299,989,11,1,77.0
4,81,1,1,619,3606,6,0,62.1
11,253,1,4,298,459,23,0,80.3
12,82,1,5,753,3284,8,0,75.9
3,154,1,3,1007,2174,11,1,67.7
11,63,1,5,254,3485,3,0,67.4
6,140,1,3,426,1523,4,0,77.0
11,163,1,3,103,2473,8,0,68.5
8,130,1,2,159,2602,6,0,69.5
9,182,1,3,914,2658,13,0,77.6
8,145,1,2,160,1985,19,0,77.9
12,108,1,2,595,1567,21,0,79.8
5,105,1,1,987,3230,16,0,66.4
10,188,1,2,90,2160,0,0,59.9
12,100,1,3,670,2450,14,0,79.4
11,194,0,3,237,3831,23,0,60.0
15,213,1,2,2635,122,14,0,78.6
7,39,1,5,528,273,0,1,68.3
11,207,0,2,1311,1318,14,1,58.0
8,263,1,3,639,398,1,0,75.4
12,155,1,2,35,2519,3,0,64.2
8,175,1,2,802,985,16,0,89.1
7,202,0,1,2419,1231,15,0,60.8
12,123,1,3,736,1134,17,0,87.5
7,150,1,4,1368,3512,20,0,85.1
4,61,1,2,1724,1302,15,0,68.7
7,148,1,3,207,3640,7,0,80.6
10,169,1,1,190,1911,5,0,71.8
13,170,0,4,755,3987,21,0,64.7
9,203,1,4,423,2617,19,0,89.7
12,93,1,1,1465,1506,1,0,67.5
4,108,1,3,1842,3875,18,0,69.5
7,253,1,5,348,3186,12,1,71.9
8,130,0,3,216,1917,21,1,43.8
8,152,1,3,1213,2945,21,0,80.4
9,135,1,3,257,820,20,1,73.4
11,90,1,3,1383,2901,5,0,81.2
7,237,1,5,440,3549,5,0,88.2
9,108,1,5,881,2758,12,0,91.2
8,72,0,4,80,1957,0,1,30.9
6,112,1,3,782,2369,21,0,83.2
8,20,0,3,480,179,20,0,57.4
8,100,1,3,706,897,23,0,85.5
8,81,0,5,147,2267,8,1,53.2
9,177,1,3,1068,2837,21,0,81.6
9,99,1,3,1589,1973,11,0,83.7
7,193,0,1,195,1552,11,0,48.8
12,223,1,3,80,492,3,1,57.5
5,186,0,5,19,3963,18,0,44.7
6,127,1,3,821,61,15,0,88.2
17,148,1,2,747,1078,11,0,67.8
5,48,0,1,632,1704,0,0,39.1
4,131,1,3,211,2586,22,0,71.5
11,88,1,4,396,2896,20,0,80.5
3,181,1,5,722,3036,3,1,65.3
8,294,1,4,549,65,8,0,92.6
15,169,1,3,3524,3684,6,1,70.2
4,20,1,3,117,586,9,1,46.6
3,118,1,3,950,1728,12,0,74.2
4,147,1,3,414,2219,7,0,68.4
11,145,1,3,447,3345,19,1,75.1
12,96,1,3,1011,3961,9,0,78.2
7,154,0,3,943,3771,9,0,67.6
11,65,1,2,3791,535,7,0,81.4
13,83,1,2,109,3463,19,0,82.0
14,178,0,4,87,2741,14,0,70.1
8,79,0,4,1030,3399,0,1,41.5
3,172,1,3,690,2156,14,1,72.4
6,57,1,1,256,1871,23,0,54.6
7,245,1,4,66,3234,16,0,83.5
8,93,1,3,71,2862,12,0,70.8
8,126,0,3,1796,1005,11,0,62.0
12,159,0,3,170,2500,2,0,49.4
12,106,0,3,312,1230,22,1,47.5
8,148,1,3,205,2638,18,1,67.9
12,174,1,4,350,1040,23,0,86.2
10,197,0,2,57,327,4,0,47.4
9,187,1,2,585,608,2,0,70.5
11,129,1,1,56,2707,20,0,63.9
9,131,1,2,1288,2,4,0,81.0
15,280,1,2,212,1034,23,1,55.3
4,196,1,2,621,2482,8,1,67.0
7,84,0,1,1696,125,5,1,55.0
8,145,1,2,841,1105,15,1,77.7
10,119,1,2,609,2533,9,1,59.5
12,131,1,1,313,2700,15,1,65.9
8,66,1,3,323,1862,2,0,71.5
4,115,1,3,885,1174,17,0,79.6
11,248,1,1,4111,2848,10,0,81.6
11,174,1,3,867,2921,18,0,89.1
3,20,0,5,652,3412,22,0,54.0
8,213,1,4,1049,129,14,1,86.7
4,205,0,1,500,438,10,0,47.7
7,118,1,4,49,751,21,0,74.8
6,183,1,3,660,2549,23,0,83.0
11,88,1,1,2528,3130,9,0,79.0
9,111,1,2,154,1222,8,0,69.9
5,229,1,2,936,2259,2,0,70.6
11,123,1,3,179,3986,22,0,67.7
4,27,1,3,613,902,8,0,55.8
9,136,1,3,81,2093,17,0,77.9
6,135,1,2,478,3169,11,0,78.0
7,211,1,2,1129,1303,22,0,78.9
10,140,1,2,341,2583,20,0,75.4
10,114,1,3,874,1434,23,0,84.4
13,202,1,5,1269,2509,15,0,96.3
8,147,1,4,2095,391,3,0,91.0
9,94,1,5,213,3919,0,0,74.7
7,209,1,3,407,1068,12,1,78.9
9,151,1,3,132,27,7,0,74.2
10,140,0,3,3912,2842,5,0,74.5
8,150,1,3,2093,3169,7,1,80.9
3,75,0,3,621,3023,18,1,38.4
9,108,1,4,1476,548,23,0,83.2
10,140,0,3,588,2669,23,1,51.7
6,128,1,2,781,567,11,1,76.1
5,216,0,4,74,704,0,0,42.4
13,153,1,4,1126,1243,3,0,79.2
10,191,1,3,109,185,22,0,73.9
8,140,1,3,1399,3141,12,0,92.0
5,203,1,1,1218,3901,16,0,69.0
6,163,0,3,986,3202,18,0,75.8
12,140,0,1,29,1591,18,1,43.2
9,139,0,1,288,1914,21,1,42.6
7,82,1,3,244,3681,4,1,61.7
10,170,1,2,357,848,10,0,72.2
6,137,1,3,73,599,6,0,66.0
13,109,0,4,2211,806,2,1,69.5
13,206,1,2,645,3703,10,0,76.4
7,64,1,3,291,3792,16,0,75.6
7,114,1,3,404,1358,10,1,73.1
3,201,1,2,474,3997,14,0,68.9
4,158,0,3,734,3226,18,0,59.7
4,137,1,3,580,3619,7,0,76.2
9,155,1,3,2014,2127,15,0,89.5
8,150,1,4,549,2627,20,0,80.9
4,49,0,3,3878,1879,14,0,62.2
8,119,1,5,1525,2461,2,0,83.5
10,236,1,3,187,546,23,1,56.1
10,100,1,2,2134,1633,5,0,83.3
3,120,1,3,98,2217,2,0,68.4
8,107,1,2,1360,2729,4,0,88.9
4,134,1,3,383,3735,0,0,70.4
11,105,0,3,1682,2631,21,1,63.1
11,169,0,3,1620,2563,13,0,77.4
6,151,1,1,1311,3386,11,0,76.7
6,186,0,3,1248,2080,12,0,61.5
7,76,1,1,290,2335,13,0,63.0
3,119,1,3,67,2642,11,1,53.1
10,126,1,4,412,3115,22,1,81.2
8,167,1,5,152,1927,12,0,84.3
11,92,1,2,949,617,23,1,70.2
5,194,1,3,339,3073,5,0,75.1
7,211,0,3,2970,3645,20,0,70.8
4,80,1,4,819,2318,14,0,79.9
5,110,1,3,1382,1204,21,0,76.0
5,108,1,2,113,1760,22,0,62.7
11,297,1,3,1584,2566,15,1,82.4
6,114,1,3,2048,3175,8,1,86.6
9,240,1,3,534,3082,7,0,78.1
7,64,0,4,745,2631,4,0,50.7
5,80,0,2,1157,3162,14,1,52.7
8,98,1,5,153,226,6,0,78.2
10,89,1,1,558,670,23,0,66.0
5,123,0,5,406,1764,16,0,66.4
11,97,1,4,126,917,15,0,62.6
6,90,1,3,366,2174,23,0,78.6
7,209,1,3,56,3004,10,0,56.9
10,213,1,1,20,3281,6,0,57.9
7,196,0,1,116,3169,10,0,50.4
9,171,1,2,2639,2122,1,1,79.5
8,145,1,1,637,3699,1,1,70.3
9,110,1,3,2700,1215,5,0,80.9
3,82,1,2,453,1706,2,0,67.9
3,161,0,4,298,1843,0,0,49.9
10,69,1,3,564,1984,23,0,67.3
12,80,1,3,463,3788,22,1,70.7
6,209,0,3,89,56,19,0,55.7
8,254,1,2,819,720,15,0,77.4
9,163,1,2,194,2601,13,1,70.7
11,206,1,2,773,2080,16,0,85.1
3,125,1,4,840,3599,17,1,69.8
6,59,1,3,131,574,3,1,56.7
8,176,1,2,50,667,2,0,64.3
11,174,1,4,1214,284,7,1,78.0
16,144,0,1,492,1745,3,0,45.8
8,125,1,3,47,3904,22,1,62.5
4,197,1,3,4217,3566,14,0,91.0
10,80,1,3,47,2235,12,1,61.7
12,93,0,4,950,498,13,0,69.1
9,79,1,4,3292,1466,13,0,87.2
6,145,0,3,218,130,4,0,51.5
11,74,1,2,122,639,4,1,49.6
10,98,0,4,103,3364,21,1,51.9
5,97,1,3,289,2162,12,0,52.5
10,124,1,1,85,3271,3,0,63.2
11,50,1,3,942,2061,17,0,83.1
12,145,0,2,51,3343,5,1,42.2
8,214,1,1,569,3673,4,0,77.1
7,148,1,4,4570,3287,2,1,86.4
12,232,1,3,1345,2492,19,0,98.0
5,220,0,2,764,3862,2,0,45.1
10,186,0,3,292,3584,2,0,58.7
4,144,1,4,782,2495,19,0,84.4
12,141,1,1,598,986,1,0,70.9
8,185,1,3,444,993,19,0,88.9
12,116,0,4,112,2763,17,0,65.1
10,27,0,2,1741,2122,9,0,47.5
5,169,1,3,477,2585,23,0,72.2
13,72,1,1,173,101,20,0,62.5
13,82,0,3,366,2224,6,0,67.3
11,140,0,4,427,427,19,0,67.2
6,134,1,2,1406,3189,21,1,75.8
8,55,1,4,1058,3238,13,0,83.4
9,149,1,4,1173,41,9,0,82.8
6,197,1,2,8,429,19,1,53.5
14,72,1,3,430,344,15,0,63.9
9,216,1,1,525,3496,5,1,63.0
3,46,1,4,15,366,16,1,56.1
10,267,1,3,240,3192,5,0,74.4
7,115,1,3,1142,609,21,0,86.5
8,148,1,3,117,2705,17,0,78.2
7,26,0,3,613,728,9,0,55.6
11,136,1,4,193,2277,9,0,87.5
12,153,1,3,9,825,8,0,58.9
9,134,1,4,220,3202,21,0,76.0
7,106,0,3,2979,1376,14,1,72.0
8,83,0,2,1293,889,10,0,61.2
9,207,1,4,2566,2044,6,1,80.8
6,141,0,3,535,1342,17,0,70.6
10,232,1,3,92,3032,1,0,72.3
10,108,0,5,635,3721,1,0,67.3
13,113,1,1,484,2884,12,0,70.3
12,188,1,3,1488,3409,10,0,79.3
6,42,1,2,82,1297,18,0,56.5
11,67,1,3,535,117,19,0,81.4
6,205,1,4,130,2866,0,0,73.6
11,69,0,5,314,2416,16,1,46.4
7,30,0,3,1069,1118,19,0,69.9
5,252,1,4,517,168,17,0,79.4
9,56,1,4,377,3002,7,0,72.6
3,151,1,3,401,1739,12,0,61.6
3,144,1,2,492,1365,3,0,70.2
8,20,1,3,1229,2709,18,0,77.0
9,123,1,5,1781,3986,2,1,81.0
7,166,0,5,2486,695,5,0,76.3
4,161,1,3,1236,925,5,0,75.2
6,194,1,4,303,152,21,0,74.7
10,116,1,2,932,586,5,0,71.1
10,182,1,2,460,3949,23,0,75.8
8,98,1,5,235,913,7,0,82.0
12,55,0,2,1470,2322,16,0,72.3
10,62,1,2,31,1578,9,0,43.8
6,52,1,3,1856,496,23,0,77.2
8,200,0,3,495,3796,4,0,52.4
4,49,1,3,811,2149,18,0,67.7
8,156,0,2,861,557,10,0,57.7
12,124,1,4,1803,1106,9,0,90.2
11,133,1,4,809,1553,2,1,79.8
13,221,0,3,761,2121,21,1,62.3
8,113,1,3,55,3086,23,0,69.9
13,176,1,3,584,3505,9,0,84.2
8,142,1,3,130,157,1,0,79.4
13,130,0,3,1069,735,8,1,58.3
8,277,1,3,574,2180,4,1,78.1
11,53,1,2,912,3410,20,0,71.1
13,217,0,2,34,3067,16,0,50.4
8,179,1,3,70,1428,5,0,66.6
9,111,0,3,1007,3448,10,1,58.6
12,237,0,3,59,3960,4,1,45.7
8,29,1,4,59,559,6,0,66.0
5,108,0,3,9,2155,6,1,33.7
15,67,1,4,2508,3692,3,0,77.6
7,164,1,1,1070,2313,20,0,68.2
9,73,1,3,348,3277,9,0,61.7
12,165,1,4,281,3151,23,0,79.8
7,128,0,3,344,155,17,0,59.0
5,111,1,3,1192,3855,0,0,74.0
9,163,1,3,866,3036,13,1,74.5
3,123,0,4,163,997,5,1,44.2
8,74,1,3,153,2295,10,0,60.2
9,308,1,4,82,531,13,0,72.7
8,110,1,5,863,2906,19,1,80.1
4,20,0,3,1156,1972,2,0,49.0
13,89,0,3,246,2586,15,1,47.0
9,63,0,1,16,729,15,0,30.3
13,189,1,3,68,1178,6,1,66.2
8,159,0,3,2750,154,7,0,74.6
6,163,1,4,280,3758,3,0,83.7
9,117,0,3,1173,92,11,0,68.2
8,123,1,5,783,3505,11,1,87.4
5,117,1,2,384,2386,9,0,71.0
13,135,1,3,184,1504,11,1,59.4
7,190,1,3,103,1717,10,0,76.3
3,160,1,3,763,3203,10,0,77.2
12,170,0,4,1192,2498,14,0,63.3
7,169,1,2,826,2017,5,0,74.3
7,193,0,1,604,2858,10,0,62.9
3,157,1,3,34,787,1,0,58.0
14,161,0,3,2765,273,23,0,62.6
5,211,0,4,1282,2028,21,0,64.3
9,100,1,5,277,2636,8,0,80.9
11,88,1,1,3128,177,10,0,78.5
10,68,1,3,736,3768,15,0,81.7
8,150,1,3,698,2879,12,1,75.1
3,28,1,5,1102,643,12,0,71.9
6,167,0,4,1336,1899,21,1,62.8
9,133,0,3,854,3121,21,0,62.1
6,208,1,3,109,567,17,0,81.3
9,99,1,2,330,666,20,0,66.4
11,127,0,3,2105,3427,0,1,59.1
11,207,1,3,203,3784,19,0,77.5
5,222,1,3,372,1332,9,0,70.8
15,99,0,3,452,2916,18,1,44.5
11,150,1,3,463,3957,16,0,90.7
8,157,1,3,759,3702,0,0,76.7
12,162,0,3,2292,1799,0,0,72.7
16,124,1,2,220,1070,16,0,71.7
4,216,0,2,103,2350,14,1,41.4
8,26,1,2,175,2916,1,0,63.9
3,114,1,4,1743,2960,10,0,70.1
9,166,0,1,830,408,20,1,46.9
10,167,1,4,269,1213,1,1,88.2
8,221,0,2,1354,2870,19,0,67.9
7,211,0,3,1580,1854,8,1,60.8
3,122,1,4,1499,1153,18,0,74.1
10,217,1,3,2009,2609,1,1,76.6
13,97,1,2,232,3609,15,0,75.1
7,195,0,2,1125,3338,19,0,62.3
10,248,1,4,493,1142,8,0,84.6
4,212,1,3,1476,2512,19,1,71.3
10,146,1,3,1043,144,20,0,78.3
7,120,1,3,1198,2490,3,0,75.2
6,48,0,3,854,3272,23,0,49.5
6,158,0,2,156,3229,12,0,47.2
7,73,0,3,630,487,14,1,49.9
10,92,1,3,3342,860,19,1,82.6
5,68,0,2,2216,3206,1,1,37.9
7,112,1,4,35,1936,19,0,66.5
8,138,1,4,144,148,17,0,76.2
5,156,1,4,113,1360,23,0,67.8
14,103,0,2,1035,3143,8,1,60.9
6,204,0,2,1362,3305,19,0,74.9
6,127,0,4,192,1358,0,0,69.5
6,92,0,2,563,2859,2,0,59.2
14,153,0,1,1469,2714,22,0,58.7
10,257,1,4,1055,90,16,0,93.3
6,160,0,2,625,1358,10,0,56.6
12,118,1,3,713,199,23,0,84.2
9,48,1,3,568,3233,7,0,70.3
9,126,1,4,282,538,20,0,80.6
7,154,1,2,665,3193,11,0,73.0
6,116,1,4,934,301,10,1,82.4
10,40,1,3,1652,724,12,0,71.0
7,88,1,3,809,1599,14,0,82.6
14,227,0,2,1145,3011,19,1,57.4
5,226,0,2,139,1460,16,0,44.5
13,86,1,3,495,68,11,0,81.4
8,180,1,3,7,3837,18,0,65.6
9,69,1,4,226,3994,19,0,70.3
11,224,1,3,1037,2507,10,0,79.2
7,154,1,3,3843,1538,9,0,88.4
11,196,0,3,83,398,16,0,58.6
3,37,1,4,410,620,21,0,60.1
6,180,1,3,1287,3358,12,0,82.9
6,139,1,2,182,1585,15,0,79.0
5,191,1,4,647,1164,19,0,78.4
8,194,1,3,1056,730,19,0,81.8
10,143,1,3,765,556,16,1,85.1
11,103,0,3,166,1953,4,0,58.8
9,186,1,3,351,2829,8,0,74.9
7,136,1,2,1225,3662,21,0,79.9
10,87,1,1,646,1752,23,1,64.5
9,84,1,4,4,2942,3,1,49.1
11,51,1,2,1145,2658,8,1,67.5
11,109,1,3,28,2796,15,0,79.1
9,206,1,1,1095,2330,6,0,80.2
6,150,1,3,180,2709,13,0,80.2
7,108,1,1,2537,2972,13,0,82.9
7,188,1,3,367,3888,6,0,63.9
8,90,1,3,316,996,23,0,84.4
9,145,1,2,128,1960,15,0,70.9
11,129,1,3,291,1602,17,1,78.3
8,186,1,4,1674,2794,5,0,91.9
9,45,1,3,4486,1481,6,0,85.0
9,88,1,4,367,2135,18,0,78.4
7,41,1,4,476,1103,7,0,78.5
6,124,1,5,1024,3277,0,0,85.8
3,212,1,4,1738,2839,16,0,83.9
6,109,0,2,719,3409,18,0,63.4
10,109,0,5,397,3326,21,0,62.9
6,192,0,4,425,2352,6,1,54.6
8,204,0,4,951,1404,17,0,72.4
10,134,0,1,2,2178,5,1,19.4
10,181,0,5,773,2644,20,1,53.8
5,75,1,4,351,1300,5,1,61.7
11,222,1,4,1264,1723,0,0,87.4
12,268,1,1,78,2606,9,0,54.5
5,171,1,2,709,899,22,1,64.0
6,20,0,5,524,1207,7,1,51.3
12,106,1,3,822,3340,6,0,74.3
8,176,0,3,53,3880,8,0,47.8
3,114,1,4,693,3394,0,0,77.1
4,216,1,1,659,1536,10,0,60.5
8,175,1,3,657,3684,2,0,74.7
5,97,1,3,740,78,17,0,74.5
7,141,1,2,902,2832,5,0,73.3
9,86,0,2,1307,3411,10,0,56.2
13,129,0,2,251,2722,4,0,48.7
8,106,0,2,1394,3628,19,1,62.1
12,210,1,3,551,1533,3,0,74.5
13,266,0,4,64,238,7,0,60.0
13,54,1,3,48,1158,9,0,70.9
9,24,1,2,325,1997,2,1,57.6
3,125,0,2,1229,1216,12,0,63.5
10,48,1,4,983,3428,16,1,77.5
12,142,1,5,1243,278,4,0,89.9
8,184,1,2,582,3090,7,0,75.7
14,229,0,2,464,524,18,0,52.3
11,152,1,3,127,180,17,1,68.2
10,128,1,4,318,123,0,0,74.1
12,21,1,3,455,1270,3,0,74.5
10,141,0,3,74,1758,17,0,65.6
3,144,0,3,199,3445,13,0,54.5
7,178,1,5,729,3123,23,1,80.9
12,97,1,2,1064,1095,10,0,83.6
6,113,1,5,5124,480,8,1,89.0
8,51,1,3,2163,3632,12,0,83.2
5,20,1,3,823,3091,16,0,81.6
14,73,1,3,437,1798,14,0,82.2
14,45,1,3,808,2132,1,0,69.6
6,160,0,3,1232,3227,5,0,68.8
9,108,1,3,100,2613,6,0,68.0
6,107,0,2,421,2667,1,0,55.5
10,80,0,3,1465,2405,23,1,66.6
10,20,0,3,387,816,12,1,39.4
11,230,1,2,678,2695,9,0,74.8
9,79,1,4,708,443,15,1,79.0
17,115,0,2,163,3141,8,0,40.1
5,52,1,3,359,2571,7,0,51.5
3,198,1,2,325,143,14,0,63.0
7,148,1,3,21,192,21,0,61.5
4,90,1,2,19,1411,6,1,45.7
4,116,0,3,1425,378,21,0,55.8
5,240,1,2,255,2629,22,0,61.8
6,135,1,1,583,535,18,0,78.2
6,129,0,4,283,1717,3,0,58.7
10,83,0,3,2259,3365,8,0,63.9
7,26,1,2,240,1033,18,0,70.2
8,130,1,1,449,3343,1,0,72.3
11,159,1,4,1649,1411,6,1,85.2
6,205,1,2,1475,2141,21,0,90.3
8,20,0,4,164,1990,18,0,45.2
10,72,1,3,1298,2577,5,0,77.5
3,105,1,2,490,1178,14,0,73.1
3,139,1,3,527,405,6,0,77.2
10,131,1,4,114,2888,5,0,72.6
